"id";"name";"abv";"breweryId";"beerstyleId"
"26952";"Stone Xocoveza";"8.0";"1204";"75"
"26955";"Nelson Sauvignon / Sauvin Brut";"9.0";"2813";"309"
"26958";"Donderwolk Knarsetand";"6.0";"110565";"36"
"26961";"Jam72";"7.0";"220027";"36"
"26964";"Eggens ZWAAR Blond";"8.0";"346082";"126"
"26967";"Symbiose Biere Pinot Brut";"10.0";"11568";"309"
"26970";"Borrie Bock (2018)";"7.0";"149754";"162"
"26973";"Pannepot - Old Fisherman's Ale (2017)";"10.0";"433";"165"
"26976";"Amber";"5.0";"15410";"189"
"26979";"Symbiose Biere Blonde Brut";"10.0";"11568";"309"
"26982";"N'Ice Chouffe (2016)";"10.0";"11866";"375"
"26985";"Raspberry NEIPA";"5.0";"93801";"18"
"26988";"Kasteel Bruin-Brune (1996)";"11.0";"303";"78"
"26991";"Strumpfhose";"5.0";"18058";"231"
"26994";"Black Albert (2016)";"13.0";"433";"3"
"26997";"Tripick 8";"8.0";"304572";"45"
"27000";"Bossa Haze";"8.0";"197952";"117"
"27003";"Baltic Porter Plus";"10.0";"193863";"240"
"27006";"Pale Ale Ekuanot";"5.0";"3376";"234"
"27009";"Johnny Awesome";"8.0";"43977";"450"
"27012";"Pearl Necklace Chesapeake Stout";"5.0";"540";"486"
"27015";"Drop Kick Me Jesus";"5.0";"2972";"42"
"27018";"Child In Time";"7.0";"9187";"120"
"27021";"Framboise Boon (2017)";"5.0";"268";"198"
"27024";"Geuze Mariage Parfait (2012)";"8.0";"268";"12"
"27027";"Smoked Dubbel Wheat Ale";"7.0";"149754";"249"
"27030";"IPA";"6.0";"386835";"36"
"27033";"Gueuze Girardin 1882 Black Label";"5.0";"283";"12"
"27036";"Steenbrugge Abdij Bock (2017)";"6.0";"967";"162"
"27039";"Rodenbach Grand Cru (2016)";"6.0";"291";"366"
"27042";"Bruinen Os";"8.0";"418825";"165"
"27045";"Proper Job";"4.0";"1186";"315"
"27048";"Just a Backyard IPA";"6.0";"371606";"18"
"27051";"The Fearless Farmhouse Ale";"6.0";"15868";"153"
"27054";"Lowlander Ginger Beer";"2.0";"219305";"519"
"27057";"Mooi & Meedogenloos Amarene Cherry Bourbon Barrel Aged";"12.0";"3367";"15"
"27060";"Snowball Saison";"8.0";"2241";"153"
"27063";"Gouden Kalf #3";"8.0";"620";"117"
"27066";"Tasty Juice";"6.0";"6826";"36"
"27069";"Quadrupel";"10.0";"346082";"78"
"27072";"Projekt 013 Triple IPA New England Style";"10.0";"46930";"534"
"27075";"Gulden Draak Vintage";"7.0";"7778";"165"
"27078";"Winterklokje";"9.0";"10514";"375"
"27081";"Celis White (US Only)";"4.0";"305923";"676"
"27084";"Wheat Weet Mag Het Zeggen";"11.0";"620";"718"
"27087";"Juicy Delight";"6.0";"318539";"18"
"27090";"Barrel-Aged G&T Gose";"6.0";"3880";"171"
"27093";"Handle In Hand";"6.0";"4720";"366"
"27096";"Leffe Royale Cascade IPA (2017)";"7.0";"5";"96"
"27099";"Crystal Meth";"3.0";"14029";"27"
"27102";"Nelson MandALEa";"7.0";"197724";"120"
"27105";"New England IPA Nr.1";"5.0";"229838";"18"
"27108";"Emsländer Pilsener";"4.0";"123042";"300"
"27111";"Sin & Remorse BA Jack Daniel’s";"10.0";"620";"15"
"27114";"Ne Gouwe Loemelaer - Tripel Dry Hop";"9.0";"135887";"126"
"27117";"Pannepot - Old Fisherman's Ale (2016)";"10.0";"433";"165"
"27120";"LOAD";"7.0";"34205";"36"
"27123";"Slammin' Salmon Double IPA";"8.0";"811";"117"
"27126";"Bersalis Sourblend";"6.0";"290";"42"
"27129";"Annika";"6.0";"232658";"39"
"27132";"Pumpkin Lambicus (2016)";"4.0";"2313";"510"
"27135";"Bolder Bock";"7.0";"203287";"423"
"27138";"Sang Rouge";"8.0";"1035";"42"
"27141";"Oude Geuze Boon (2015-2016)";"7.0";"268";"12"
"27144";"Un-Human Cannonball";"11.0";"13156";"57"
"27147";"Komorebi";"6.0";"240424";"36"
"27150";"Oude Gueuze";"6.0";"25784";"12"
"27153";"Aventinus (TAP6) (2012)";"8.0";"1023";"69"
"27156";"Buurman & Buurman Golden Lager";"4.0";"32296";"216"
"27159";"De Cuyp";"7.0";"211447";"42"
"27162";"Urthel Samaranth (2015)";"11.0";"431";"78"
"27165";"Abt 12 Oak Aged";"11.0";"296";"78"
"27168";"Call Of Cthulhu";"8.0";"56903";"384"
"27171";"Oude Geuze Boon à l'Ancienne - VAT 109 Mono Blend";"8.0";"268";"12"
"27174";"Smoke'n Magic";"6.0";"620";"36"
"27177";"Black & Tan Bruichladdich BA";"10.0";"9171";"549"
"27180";"Sweet Heat";"4.0";"5739";"135"
"27183";"Hazy Dreamer";"6.0";"237656";"159"
"27186";"White Bastard";"5.0";"230687";"742"
"27189";"Dark Matter";"9.0";"174734";"3"
"27192";"Vanilla Milkshake Stout";"7.0";"4723";"75"
"27195";"American Pale Ale";"6.0";"341362";"234"
"27198";"Eternal Darkness";"11.0";"46351";"15"
"27201";"Bush De Charmes / Scaldis Prestige De Charmes  (2015)";"11.0";"188";"126"
"27204";"Kill Phil Part 1";"7.0";"9187";"120"
"27207";"Zwarte Snorre Barrel Aged Loch Lomond";"11.0";"25879";"3"
"27210";"Vlaamsbruin";"6.0";"56026";"150"
"27213";"Lvstro";"9.0";"188723";"249"
"27216";"Préaris Grand Cru 2014 BA Tennessee Whiskey (Jack Daniels)";"10.0";"53539";"78"
"27219";"Bock (2016)";"7.0";"111";"423"
"27222";"Llipa!";"6.0";"94611";"36"
"27225";"Kasteelbier (1996)";"11.0";"303";"597"
"27228";"Serpent";"9.0";"2047";"126"
"27231";"IJsknijn";"20.0";"10677";"456"
"27234";"What If Hop Was One of Us?";"4.0";"620";"42"
"27237";"Hercules Double IPA";"10.0";"604";"117"
"27240";"Howling Wolf";"6.0";"36974";"162"
"27243";"VAT#07 Warm Applaus Barrel Aged Ledaig Whisky";"6.0";"25879";"507"
"27246";"Peat the Scotchman";"6.0";"32280";"144"
"27249";"Dogtoberfest";"5.0";"540";"258"
"27252";"Roggebok";"7.0";"261";"369"
"27255";"Kamper Proef Blond";"7.0";"253020";"66"
"27258";"Bockie Wonderland";"6.0";"268142";"162"
"27261";"Fritsie Easy I.P.A.";"5.0";"272819";"36"
"27264";"Bermuda";"5.0";"40108";"66"
"27267";"Hoi Dit is Hop. (Tomahawk)";"5.0";"32280";"234"
"27270";"Kon Minder (2017)";"5.0";"93801";"234"
"27273";"KAIJU KRUSH!";"4.0";"43267";"234"
"27276";"St. Louis Premium Faro";"3.0";"303";"348"
"27279";"El Patrón";"8.0";"130281";"117"
"27282";"Wicked Lemon";"7.0";"270175";"318"
"27285";"Hop Monkey DDH";"6.0";"61168";"36"
"27288";"Fristi";"0.0";"402233";"33"
"27291";"Norbertijn Blond";"6.0";"225309";"72"
"27294";"Timmermans Oude Gueuze";"6.0";"2313";"12"
"27297";"Blond";"6.0";"242123";"72"
"27300";"Willem V.0";"5.0";"103220";"246"
"27303";"Bohemian Like You";"6.0";"196622";"153"
"27306";"Trekdrop";"9.0";"2047";"15"
"27309";"Diôle Bière de Noël - Kerstbier";"8.0";"59731";"375"
"27312";"Achel 8° Bruin (2016)";"8.0";"280";"174"
"27315";"Smoky Orange";"8.0";"363893";"87"
"27318";"Desert Eagle";"5.0";"43977";"42"
"27321";"Borrie Winter-editie (2016)";"9.0";"149754";"597"
"27324";"Tu Mi Turbi (2017)";"7.0";"68062";"204"
"27327";"Duchesse de Bourgogne (2016)";"6.0";"305";"366"
"27330";"Hazel's Nuts";"11.0";"5300";"30"
"27333";"Chunk Up the Juice";"8.0";"226007";"117"
"27336";"Disobedience";"6.0";"185493";"36"
"27339";"Mandarina Bavaria Hopfen Weisse";"8.0";"78699";"739"
"27342";"Meneer de Uil – Wardhead";"11.0";"32280";"279"
"27345";"Juiceton";"8.0";"226007";"117"
"27348";"Barrel Aged V.B.M.";"12.0";"206813";"15"
"27351";"Bink Grand Cru / Winterkoninkske Grand Cru / Sarphati Grand Cru Oude Olie (2015)";"13.0";"286";"165"
"27354";"SIPS- Triple Cherry";"4.0";"10253";"573"
"27357";"Giulia";"6.0";"205102";"36"
"27360";"XYAUYÙ etichetta oro/ golden label- RISERVA 2013";"14.0";"128";"156"
"27363";"Kasteel Bruin-Brune (2007)";"11.0";"303";"78"
"27366";"Frack & Frick";"10.0";"3367";"249"
"27369";"Hoptimized #1";"8.0";"269726";"111"
"27372";"Pulp Fiction";"6.0";"34205";"234"
"27375";"Kriek Boon (2014)";"4.0";"268";"141"
"27378";"Stadhouder - Motie 2";"6.0";"243458";"570"
"27381";"StiBON Sneipar";"4.0";"20634";"18"
"27384";"Duvel (2016)";"8.0";"167";"126"
"27387";"Kriek (2001)";"5.0";"4646";"141"
"27390";"Dangerously Close To Stupid Amount of Lychee";"9.0";"2241";"117"
"27393";"WRCLW Barley Wine (2017) Porto & Bourbon Double BA";"9.0";"173621";"138"
"27396";"Lost In Translation";"8.0";"47140";"72"
"27399";"Watergeus";"6.0";"56026";"12"
"27402";"Vandervelden 135 Oude Geuze Vieille";"6.0";"290";"12"
"27405";"Quadrupel (2017)";"10.0";"155030";"597"
"27408";"Beyond";"6.0";"47140";"72"
"27411";"Brett-xit #1";"7.0";"2390";"42"
"27414";"Sneak Preview Batch #3";"8.0";"196622";"45"
"27417";"Galaxia";"4.0";"2047";"483"
"27420";"Borrie Winter-editie";"9.0";"149754";"78"
"27423";"Lentebock (2016)";"6.0";"9171";"288"
"27426";"Page 24 – Imperial Russian Stout Black Edition";"9.0";"97324";"3"
"27429";"Druif (2018)";"7.0";"164204";"177"
"27432";"Pumpkin King";"5.0";"241";"510"
"27435";"Oma's Pruim (2016)";"6.0";"93801";"162"
"27438";"Green Bullet IPA (2018)";"5.0";"43977";"36"
"27441";"Berend Bockje";"6.0";"207880";"69"
"27444";"Borrie Lente-editie";"7.0";"149754";"120"
"27447";"Rhode Runner";"5.0";"3806";"18"
"27450";"Stick In The Ear";"6.0";"2813";"36"
"27453";"K-9 Winter Warmer";"7.0";"540";"363"
"27456";"Anytime IPA";"4.0";"844";"102"
"27459";"Lienne Noire";"5.0";"75871";"87"
"27462";"Cuvée du Château (2016)";"11.0";"303";"78"
"27465";"Abbaye d'Aulne Brune";"6.0";"201";"351"
"27468";"Vier Koningen";"10.0";"306104";"597"
"27471";"Bink Grand Cru / Winterkoninkske Grand Cru / Sarphati Grand Cru Oude Olie";"13.0";"286";"165"
"27474";"Kruis De Degens";"9.0";"306104";"45"
"27477";"Zombination II (L.E.M.M.Y.)";"17.0";"433";"15"
"27480";"Apfelstrudel Doppelbock (2018)";"11.0";"32280";"423"
"27483";"Black Damnation XXIV - Octopussy (2012)";"13.0";"433";"3"
"27486";"Pintelier Wit";"4.0";"342101";"676"
"27489";"Dammenipa";"5.0";"17081";"120"
"27492";"DREAMLINING";"4.0";"182609";"9"
"27495";"Weihenstephaner Kristallweizenbock";"7.0";"88";"787"
"27498";"Mönchshof Original";"4.0";"757";"300"
"27501";"Kulmbacher Festbier";"5.0";"757";"378"
"27504";"Zonderik Cuvée 2015";"10.0";"29400";"126"
"27507";"Biribi";"4.0";"18219";"87"
"27510";"Tomahawk";"9.0";"63360";"117"
"27513";"Grand Prestige Vatgerijpt Port (2017)";"10.0";"1953";"156"
"27516";"Black Damnation XXIII - Hollow";"13.0";"433";"3"
"27519";"Page 24 - IPA Black Edition";"4.0";"97324";"315"
"27522";"Mönchshof Schwarzbier";"4.0";"757";"231"
"27525";"Extase (2016)";"8.0";"428";"117"
"27528";"Black IPA Pintelier";"9.0";"149754";"105"
"27531";"Brutal Bulldog Double IPA";"8.0";"3331";"117"
"27534";"MORE GREEN";"8.0";"182609";"117"
"27537";"Mandarina IPA";"6.0";"37820";"36"
"27540";"Eisbock Barrique (TAPX) (2015) - Pinot Noir";"12.0";"1023";"579"
"27543";"Mr. Orange 2018";"9.0";"2241";"177"
"27546";"Jobligatie 2015";"8.0";"620";"105"
"27549";"Termont";"7.0";"221752";"282"
"27552";"Hoptimized #4";"8.0";"269726";"111"
"27555";"Mönchshof Weihnachtsbier";"5.0";"757";"462"
"27558";"Naeckte Bock (2015)";"7.0";"68361";"162"
"27561";"Kulmbacher Eisbock (2015)";"9.0";"757";"579"
"27564";"Lucky Nr. 7";"7.0";"78699";"129"
"27567";"Four Horsemen";"7.0";"287279";"111"
"27570";"Beech Smoked Bock";"6.0";"32280";"249"
"27573";"Fundamental Observation (2018)";"13.0";"94408";"15"
"27576";"Socius Oak";"8.0";"28335";"15"
"27579";"First Blow";"8.0";"180748";"117"
"27582";"Goudenband (2015)";"8.0";"287";"150"
"27585";"SOUP DIPA";"8.0";"182609";"111"
"27588";"Duvel (2017)";"8.0";"167";"126"
"27591";"Hedonic Escalation";"6.0";"13156";"36"
"27594";"Juicy Pale Ale";"4.0";"56903";"234"
"27597";"French IPA";"7.0";"620";"819"
"27600";"ReuZ Dubbelbock (2016)";"7.0";"16342";"423"
"27603";"Oude Gueuze (2014)";"5.0";"2313";"12"
"27606";"Spray-tan Gone Wrong";"6.0";"32280";"33"
"27609";"Hitachino Nest Japanese Classic Ale";"7.0";"1713";"120"
"27612";"Herfstbock (2016)";"6.0";"5463";"162"
"27615";"Lambic & Stout";"6.0";"2313";"6"
"27618";"Uilevriend";"5.0";"32280";"129"
"27621";"Meander";"5.0";"129660";"706"
"27624";"Pale";"5.0";"225313";"234"
"27627";"Aestatis (2015)";"11.0";"433";"153"
"27630";"Drone Logic";"8.0";"259639";"117"
"27633";"Insider";"7.0";"25784";"36"
"27636";"Fruitesse (2017)";"3.0";"287";"135"
"27639";"Oude Geuze Boon (2011-2012)";"7.0";"268";"12"
"27642";"Theodorus";"7.0";"20595";"174"
"27645";"Eigenweiss";"5.0";"11568";"739"
"27648";"Cumulus Lupulus";"7.0";"15868";"36"
"27651";"Waan";"5.0";"129660";"42"
"27654";"Wyck Poshoorn Dubbel";"8.0";"329296";"174"
"27657";"Krysta";"8.0";"301928";"174"
"27660";"Het Klooster Hop Monkey";"6.0";"61168";"36"
"27663";"Oude Gueuze (2015)";"5.0";"2313";"12"
"27666";"I Open My Eyes";"6.0";"18058";"261"
"27669";"Wisselhop #02/2015 - Equinox";"6.0";"48991";"36"
"27672";"Veteraan Dubbel";"7.0";"155030";"174"
"27675";"Stoute Meisjes";"8.0";"32280";"108"
"27678";"Veteraan Blond";"6.0";"155030";"72"
"27681";"De Verboden Vrucht / Le Fruit Défendu (2016)";"8.0";"302";"165"
"27684";"Arthur's Legacy No. 15 - Belgian Black Coffee";"8.0";"150230";"219"
"27687";"Oude Gueuze Cuvée René (2018)";"6.0";"288";"12"
"27690";"Experimental Nr. 1";"5.0";"56903";"153"
"27693";"Herborist";"4.0";"156057";"676"
"27696";"Lemon Drop Single Hop IPA";"5.0";"15868";"36"
"27699";"Propvol Goede Voornemens";"4.0";"32280";"129"
"27702";"Schnappie";"3.0";"34205";"27"
"27705";"Meesterstuk (2015)";"10.0";"620";"279"
"27708";"St-Louis Kriek Fond Tradition";"6.0";"303";"141"
"27711";"Samaranth Vintage";"11.0";"431";"78"
"27714";"Spezial Rauchbier Märzen";"5.0";"222";"180"
"27717";"Ransuil - Long Eared Owl (2015)";"10.0";"32280";"15"
"27720";"Vanilla Black Velvet (2015)";"9.0";"94611";"3"
"27723";"Spezial Rauchbier Lager";"4.0";"222";"180"
"27726";"ExceptioNEL";"14.0";"620";"456"
"27729";"Original 050 Series #001 - Single Hop Rakau";"7.0";"93801";"117"
"27732";"Hillbilly";"5.0";"34205";"153"
"27735";"St-Louis Premium Pêche";"2.0";"303";"6"
"27738";"Orval (2015)";"6.0";"169";"54"
"27741";"Urthel Samaranth (2017)";"11.0";"431";"78"
"27744";"Furieus 2.0";"6.0";"80711";"282"
"27747";"Sint Crispijn Bock";"7.0";"80711";"162"
"27750";"XYAUYÙ FUMÈ - RISERVA 2013";"14.0";"128";"156"
"27753";"Fruity Loops";"6.0";"40108";"66"
"27756";"Must Kuld Kenya (Coffee Edition)";"7.0";"54434";"225"
"27759";"Grand Cru Blond";"0.0";"149754";"66"
"27762";"Mönchshof Bockbier";"6.0";"757";"162"
"27765";"The Full Irish";"6.0";"15868";"36"
"27768";"Oma's Pruim Limited Edition Smoked Bok";"6.0";"93801";"162"
"27771";"Original 050 Series #004 - Nic & Freek's 2½ IPA?";"8.0";"93801";"117"
"27774";"Jaws II";"5.0";"207880";"824"
"27777";"Hopi Bon";"6.0";"191432";"120"
"27780";"IPA Groninger";"6.0";"23647";"36"
"27783";"Timmermans Lambicus Blanche / Witte Lambic";"4.0";"2313";"408"
"27786";"Gemberbier (5.5%)";"5.0";"149754";"519"
"27789";"Ja, Ik Wil";"5.0";"78699";"450"
"27792";"Kriek Boon (2015)";"4.0";"268";"141"
"27795";"Chaplin's Huisgebrouwen O.P.A.";"6.0";"93801";"36"
"27798";"Zonderik XII";"12.0";"27467";"165"
"27801";"Sink The Bismarck!";"41.0";"241";"210"
"27804";"Chimay Rouge (Première) (2015)";"7.0";"378";"174"
"27807";"Zonderik Dubbel Donker";"8.0";"29400";"174"
"27810";"Hamburger Pale Ale";"5.0";"17874";"234"
"27813";"Smoked Porter (2012)";"6.0";"17";"249"
"27816";"Corsendonk Pater Dubbel / Abbey Brown Ale (2016)";"7.0";"246";"174"
"27819";"Kürzer Alt";"4.0";"25854";"90"
"27822";"Abbingh's Porter";"6.0";"149754";"87"
"27825";"Keyte Oosténdse Dobbel-Tripel";"9.0";"187908";"45"
"27828";"Messing";"4.0";"19503";"387"
"27831";"Melkmeisje";"5.0";"48991";"33"
"27834";"Goudenband (1977)";"8.0";"287";"150"
"27837";"Liquid Mistress";"5.0";"55184";"147"
"27840";"Avec Les Bons Vœux (2015)";"9.0";"189";"153"
"27843";"Waardams Blond";"6.0";"87792";"72"
"27846";"Kupfer";"5.0";"19503";"441"
"27849";"Dryhopped IJwit";"6.0";"261";"81"
"27852";"Alt";"5.0";"19503";"90"
"27855";"Bourbon";"5.0";"97089";"264"
"27858";"De Pluis";"6.0";"282405";"570"
"27861";"Witbier 5.0";"5.0";"262350";"676"
"27864";"Gogarty's Irish Stout";"4.0";"342";"213"
"27867";"St-Louis Premium Framboise";"2.0";"303";"198"
"27870";"Goudenband (2004)";"8.0";"287";"150"
"27873";"Hopus Primeur 2016";"8.0";"197";"96"
"27876";"Corsendonk Rubens Gold";"9.0";"246";"126"
"27879";"Gulasch Alt";"4.0";"24834";"90"
"27882";"Saison";"4.0";"9171";"153"
"27885";"Borrie Imperial Tripel Hop";"9.0";"149754";"117"
"27888";"Mönchshof Natur Radler";"2.0";"757";"267"
"27891";"Veluwse Zomerliefde";"5.0";"18602";"66"
"27894";"First Mate";"8.0";"207880";"492"
"27897";"Holy Smoke #2";"9.0";"620";"249"
"27900";"Leute Bokbier (2016)";"7.0";"7778";"162"
"27903";"Poperings Hommelbier Dry Hopping";"7.0";"2442";"96"
"27906";"16:9 Widescreen Anamorphic";"16.0";"32280";"279"
"27909";"Aecht Schlenkerla Eiche - Doppelbock";"8.0";"2001";"180"
"27912";"Hellers Wiess";"4.0";"26739";"327"
"27915";"Lekkerbek";"5.0";"18058";"153"
"27918";"Sapphire Hopfen Weisse";"8.0";"78699";"129"
"27921";"Bier van Weldaad - Spelt Blond";"6.0";"15703";"276"
"27924";"Shut the B*ck Up";"8.0";"78699";"688"
"27927";"Corviri Weizen";"5.0";"101224";"129"
"27930";"Arthur's Legacy No. 1 - White Widow";"7.0";"150230";"742"
"27933";"Gijle Bock (2016)";"6.0";"10514";"162"
"27936";"Mühlen Kölsch";"4.0";"11409";"327"
"27939";"Spijker";"6.0";"156057";"72"
"27942";"Borrie Bockebek";"6.0";"149754";"162"
"27945";"Gemeentepils";"0.0";"219914";"429"
"27948";"Weihenstephaner Original";"5.0";"88";"387"
"27951";"Vintage 2012 (Barrel No. 170)";"7.0";"291";"366"
"27954";"Low Life";"5.0";"3735";"264"
"27957";"St-Louis Gueuze Fond Tradition";"5.0";"303";"12"
"27960";"Kapuziner Kellerweizen";"5.0";"757";"739"
"27963";"Ryan And The Beaster Bunny";"7.0";"3735";"153"
"27966";"Smoking Pils";"5.0";"32280";"249"
"27969";"Altskool";"7.0";"78699";"90"
"27972";"Spezial Rauchbier Bock";"6.0";"222";"180"
"27975";"Gruut Herfst Special";"6.0";"6224";"372"
"27978";"Päffgen Kölsch";"4.0";"24951";"327"
"27981";"Bakkie Doen?";"8.0";"93801";"363"
"27984";"Feestbier";"8.0";"10514";"126"
"27987";"Kulmbacher Eisbock";"9.0";"757";"579"
"27990";"Hellers Kölsch";"4.0";"26739";"327"
"27993";"Pintelier DDIPA";"9.0";"149754";"105"
"27996";"Mikkie = Cattivella";"9.0";"242585";"75"
"27999";"Koningsbier 2015";"5.0";"757";"282"
"28002";"Saison 6.5";"6.0";"262350";"153"
"28005";"Recipe 1000 Sauternes";"9.0";"2813";"165"
"28008";"Aventinus Eisbock (2014)";"12.0";"1023";"579"
"28011";"Hellers Weizen";"5.0";"26739";"129"
"28014";"Spontanblackthorn";"7.0";"2813";"6"
"28017";"Redenaar";"6.0";"40967";"72"
"28020";"Kasteel Rouge (2016)";"8.0";"303";"135"
"28023";"Bronstige Panda";"6.0";"10677";"234"
"28026";"Uurwerk Pils";"5.0";"238974";"264"
"28029";"Hellers Alt";"4.0";"26739";"90"
"28032";"Rotskruiper";"7.0";"10677";"36"
"28035";"Weizen";"5.0";"225313";"129"
"28038";"Ransuil - Long Eared Owl";"10.0";"32280";"15"
"28041";"Paulaner Oktoberfest Wiesn";"6.0";"972";"378"
"28044";"Populus 6921 Blond Eiken";"8.0";"620";"117"
"28047";"Trignac XII";"12.0";"303";"45"
"28050";"Miami B**ch";"4.0";"68062";"42"
"28053";"Freakaboo";"8.0";"126828";"33"
"28056";"India Pale Ale";"6.0";"6213";"36"
"28059";"Mashing Pumpkins 7.0";"9.0";"620";"510"
"28062";"Bloedmaan";"4.0";"20634";"189"
"28065";"KD DIPA";"9.0";"20634";"117"
"28068";"Page 24 - Barley Wine Black Edition";"10.0";"97324";"207"
"28071";"India Pale Ale";"5.0";"2855";"315"
"28074";"Archibaldt";"7.0";"251999";"492"
"28077";"Geuze Mariage Parfait (2011)";"8.0";"268";"12"
"28080";"Vlasbier";"6.0";"2442";"54"
"28083";"Stiegl-Jahrgangsbier 2015: Sonnenkönig II.";"9.0";"1202";"81"
"28086";"Saison En Enfer";"5.0";"32867";"153"
"28089";"Five";"5.0";"2642";"153"
"28092";"Hoegaarden Grand Cru (2015)";"8.0";"302";"126"
"28095";"Copperhead IPA";"6.0";"358476";"147"
"28098";"Mein Aventinus Barrique (TAPX) (2014)";"9.0";"1023";"69"
"28101";"Oostfreeske Sömmerbris";"4.0";"35750";"333"
"28104";"Marie's Rendezvous (TAPX)";"10.0";"1023";"69"
"28107";"Praotnat (2015)";"6.0";"47302";"315"
"28110";"Cuvée Freddy";"8.0";"2390";"150"
"28113";"Temple";"4.0";"86957";"171"
"28116";"Weizener (2016)";"5.0";"1953";"129"
"28119";"Oude Gueuze (2013)";"7.0";"274";"12"
"28122";"De Beproeving";"8.0";"37";"165"
"28125";"Thursday's Premium Red Ale";"4.0";"14045";"381"
"28128";"Wahja! Weizen";"5.0";"68907";"739"
"28131";"Festival Saison 2016";"5.0";"61168";"153"
"28134";"Heer Van Six";"4.0";"20634";"333"
"28137";"De Verboden Vrucht / Le Fruit Défendu (1996)";"8.0";"302";"165"
"28140";"Ciprianus";"7.0";"229773";"36"
"28143";"Breakfast Stout (2018)";"8.0";"549";"345"
"28146";"Kasteelbier (1995)";"12.0";"303";"597"
"28149";"Zombie Dust";"6.0";"2470";"234"
"28152";"Freewheel - witbier";"5.0";"34205";"676"
"28155";"M-bier Herfst Bock";"4.0";"303442";"162"
"28158";"Waardamse Tripel";"8.0";"87792";"45"
"28161";"De Verloren Zoon #4";"12.0";"620";"207"
"28164";"Rhythms Beer Saison";"5.0";"70527";"567"
"28167";"Apocalyptic Thunder Juice";"6.0";"16909";"751"
"28170";"Brugse Tripel (1987)";"8.0";"115389";"45"
"28173";"Rodenbach Caractère Rouge (2016)";"7.0";"291";"366"
"28176";"Mannenliefde Dryhopped Cashmere";"6.0";"18058";"153"
"28179";"Supersonic DIPA";"8.0";"145688";"117"
"28182";"G&T Gose";"4.0";"3880";"796"
"28185";"Collective Project: Gose";"5.0";"76841";"171"
"28188";"Triple Hop";"7.0";"21965";"36"
"28191";"Roze";"5.0";"1831";"171"
"28194";"Affligem Tripel (1982)";"8.0";"16791";"45"
"28197";"Barrel Aged Righteous Ale";"10.0";"1149";"369"
"28200";"Testbrouwsel 03 - Pierre's Bock";"7.0";"4053";"162"
"28203";"BRJÁNSI NR.52";"4.0";"8614";"42"
"28206";"Hapkin (1994)";"8.0";"264";"126"
"28209";"Saison Homage";"6.0";"266022";"567"
"28212";"Nightmare On Brett (Aged in Leopold Bros Whiskey Barrels)";"9.0";"10568";"39"
"28215";"Gordon Highland Scotch Ale (1989)";"8.0";"2313";"144"
"28218";"Anniversary & Lustrum KD Bier";"4.0";"20634";"102"
"28221";"Dwarsdrijver Blond";"6.0";"456634";"66"
"28224";"Straffe Hendrik Bruin (1985)";"8.0";"430";"165"
"28227";"Wild West Kriek-Framboos / Cherry-Raspberry";"6.0";"2390";"177"
"28230";"Four";"4.0";"2642";"567"
"28233";"Ciney Brune (1989)";"6.0";"264";"351"
"28236";"Hopwit";"5.0";"261";"742"
"28239";"Coastline";"6.0";"86957";"42"
"28242";"Ruddles Extra Strong Ale (1986)";"9.0";"369814";"138"
"28245";"Mission Gose";"4.0";"3735";"171"
"28248";"Mein Aventinus Barrique (TAPX) (2013)";"9.0";"1023";"69"
"28251";"Lost 'n Found #2: Raspberry Kettle Sour";"4.0";"32296";"573"
"28254";"Drone";"5.0";"225097";"63"
"28257";"Apricot Gose";"4.0";"69399";"171"
"28260";"Old Habits Die Hard";"4.0";"22928";"498"
"28263";"Kerel Dark IPA";"6.0";"250878";"105"
"28266";"BCC: Porter";"8.0";"32280";"694"
"28269";"Belgian Brown Pumpkin Ale";"6.0";"244582";"351"
"28272";"Galbert Van Brugge";"6.0";"53380";"366"
"28275";"Brush";"12.0";"45103";"15"
"28278";"Sur Simcoe";"4.0";"2241";"42"
"28281";"Petite Sour Tart Cherry";"5.0";"10568";"177"
"28284";"Sir Orangelot";"5.0";"1613";"234"
"28287";"Eau Bénite (1999)";"7.0";"1307";"45"
"28290";"Bundaberg Ginger Beer";"0.0";"360988";"519"
