"id";"name";"updatedAt";"city";"countryName";"state";"type";"createdAt";"facebook";"instagram";"lat";"lng";"logo";"twitter";"url";"description";"photo"
"278";"Carlsberg UK";"2021-07-01 16:32:23 +0200";"Northampton";"England";"Northamptonshire";"Macro Brewery";"2019-01-07 12:02:28 +0100";"";"";"52.2313";"-0.89691";"";"CarlsbergUKCorp";"http://www.carlsberguk.co.uk";"";""
"281";"Bierbrouwerij De Eem";"2021-07-01 16:32:24 +0200";"Elburg";"Netherlands";"Gelderland";"Micro Brewery";"2019-01-07 12:02:28 +0100";"";"";"52.4493";"5.83452";"";"";"http://www.bierbrouwerijdeeem.nl/Bierbrouwerij_de_Eem/Brouwerij.html";"";""
"284";"Brouwerij 't Verzet";"2021-07-01 16:32:24 +0200";"Anzegem";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:28 +0100";"http://www.facebook.com/pages/Brouwers-Verzet/156963831028801";"tverzet";"50.8547";"3.4594";"";"BrouwersVerzet";"http://www.brouwersverzet.be";"";""
"287";"Brouwerij Kerkom";"2021-07-01 16:32:25 +0200";"Sint-Truiden";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:28 +0100";"https://www.facebook.com/binkbier/";"";"50.7763";"5.16612";"";"";"http://www.brouwerijkerkom.be/en";"";""
"290";"Dois Corvos";"2021-07-01 16:32:25 +0200";"Lisbon";"Portugal";"Área Metropolitana de Lisboa";"Micro Brewery";"2019-01-07 12:02:28 +0100";"https://www.facebook.com/doiscorvoscerveja/";"doiscorvos";"38.738";"-9.10553";"";"doiscorvos";"http://www.doiscorvos.pt";"";""
"293";"Consorcio Cervecero de Baja California";"2021-07-01 16:32:25 +0200";"Tijuana";"Mexico";"Baja California";"Micro Brewery";"2019-01-07 12:02:28 +0100";"";"";"32.512";"-117.031";"";"";"";"";""
"296";"Brasserie de Brunehaut";"2021-07-01 16:32:26 +0200";"Brunehaut";"Belgium";"Wallonie";"Micro Brewery";"2019-01-07 12:02:29 +0100";"http://www.facebook.com/pages/Brunehaut-Brewery/63148381207";"brasseriedebrunehaut";"50.51";"3.38628";"";"Brunehaut_Beer";"http://www.brunehaut.com";"";""
"299";"Northern Monk";"2021-07-01 16:32:26 +0200";"Leeds";"England";"West Yorkshire";"Regional Brewery";"2019-01-07 12:02:29 +0100";"http://www.facebook.com/northernmonkbrewco";"northernmonk";"53.7908";"-1.55421";"";"NMBCo";"http://www.northernmonkbrewco.com";"";""
"302";"PT Multi Bintang Indonesia Tbk.";"2021-07-01 16:32:27 +0200";"Tangerang";"Indonesia";"Banten";"Macro Brewery";"2019-01-07 12:02:29 +0100";"";"";"-6.16645";"106.648";"";"";"http://www.multibintang.co.id/";"";""
"305";"Bierbrouwerij De Arn";"2021-07-01 16:32:27 +0200";"Rijswijk";"Netherlands";"Zuid-Holland";"Micro Brewery";"2019-01-07 12:02:29 +0100";"https://www.facebook.com/bierbrouwerijdearn?";"";"52.0362";"4.29579";"";"";"http://www.bierbrouwerijdearn.nl";"";""
"308";"Brouwerij Alvinne";"2021-07-01 16:32:27 +0200";"Moen";"Belgium";"West-Vlaanderen";"Micro Brewery";"2019-01-07 12:02:30 +0100";"https://www.facebook.com/brouwerijAlvinne/";"brouwerijalvinne";"50.7715";"3.38922";"";"AlvinneBrewery";"http://www.alvinne.be";"";""
"311";"Oskar Blues Brewery";"2021-07-01 16:32:28 +0200";"Longmont";"United States";"CO";"Regional Brewery";"2019-01-07 12:02:30 +0100";"https://www.facebook.com/OskarBluesCANS/";"oskarblues";"40.1391";"-105.122";"";"oskarblues";"http://www.oskarblues.com/";"";""
"314";"Brauerei Aldersbach";"2021-07-01 16:32:28 +0200";"Aldersbach";"Germany";"Bayern";"Micro Brewery";"2019-01-07 12:02:30 +0100";"http://www.facebook.com/aldersbacher";"aldersbacher";"48.5881";"13.0855";"";"";"http://www.aldersbacher.de";"";""
"317";"Cervezas La Virgen";"2021-07-01 16:32:28 +0200";"Las Rozas de Madrid";"Spain";"Comunidad de Madrid";"Micro Brewery";"2019-01-07 12:02:30 +0100";"http://www.facebook.com/CervezaLaVirgen";"cervezalavirgen";"40.4933";"-3.87584";"";"CervezaLaVirgen";"http://www.cervezaslavirgen.com";"";""
"320";"Brouwerij 3 Fonteinen";"2021-07-01 16:32:28 +0200";"Beersel";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:31 +0100";"https://www.facebook.com/Brouwerij3Fonteinen/";"3fonteinen";"50.7635";"4.27342";"";"3fonteinen";"http://shop.3fonteinen.be";"";""
"323";"Põhjala";"2021-07-01 16:32:29 +0200";"Tallinn";"Estonia";"Harjumaa";"Micro Brewery";"2019-01-07 12:02:32 +0100";"https://www.facebook.com/pohjalabeer";"pohjalabeer";"59.4504";"24.7267";"";"pohjalabeer";"http://pohjalabeer.com";"";""
"326";"Lux Brewery";"2021-07-01 16:32:29 +0200";"Eindhoven";"Netherlands";"Noord-Brabant";"Micro Brewery";"2019-01-07 12:02:31 +0100";"https://www.facebook.com/luxbrewery/";"luxbrewery";"51.4415";"5.51688";"";"";"https://www.luxbrewery.nl/";"";""
"329";"Foothills Brewing";"2021-07-01 16:32:30 +0200";"Winston-Salem";"United States";"NC";"Regional Brewery";"2019-01-07 12:02:32 +0100";"http://www.facebook.com/foothills.brewing";"FoothillsBrewing";"36.0973";"-80.2509";"";"FoothillsBeer";"http://www.foothillsbrewing.com/";"";""
"332";"Omnipollo";"2021-07-01 16:32:30 +0200";"Stockholm";"Sweden";"Stockholms län";"Contract Brewery";"2019-01-07 12:02:32 +0100";"https://www.facebook.com/Omnipollo";"omnipollo";"59.3149";"18.0745";"";"Omnipollo";"http://www.omnipollo.com/";"";""
"335";"PT Lovina Beach Brewery";"2021-07-01 16:32:33 +0200";"Singaraja";"Indonesia";"Bali";"Micro Brewery";"2019-01-07 12:02:33 +0100";"https://www.facebook.com/StarkBeer/";"starkbeer";"-8.123";"115.112";"";"Stark_Beer";"http://www.stark-beer.co.id/";"";""
"338";"Desperados NL";"2021-07-01 16:32:36 +0200";"Schiltigheim";"France";"Grand-Est";"Macro Brewery";"2019-01-07 12:02:33 +0100";"";"";"48.6052";"7.74845";"";"";"";"";""
"341";"Laugar Brewery";"2021-07-01 16:32:37 +0200";"Gordexola";"Spain";"Euskadi";"Micro Brewery";"2019-01-07 12:02:34 +0100";"https://facebook.com/laugarbrewery";"laugarbrewery/";"43.1836";"-3.06083";"";"laugarbrewery";"http://www.laugarbrewery.com";"";""
"344";"Brouwerij Frontaal";"2021-07-01 16:32:37 +0200";"Breda";"Netherlands";"Noord-Brabant";"Micro Brewery";"2019-01-07 12:02:34 +0100";"http://www.fb.com/brouwerijfrontaal";"brouwerij_frontaal";"51.598";"4.78372";"";"frontaalbier";"http://www.brouwerijfrontaal.nl";"";""
"347";"Brookvale Union";"2021-07-01 16:32:37 +0200";"";"Australia";"";"Macro Brewery";"2019-01-07 12:02:34 +0100";"https://www.facebook.com/Brookvale-Union-213127238854579/";"BrookvaleUnion";"0";"0";"";"BrookvaleUnion";"https://brookvaleunion.com.au";"";""
"350";"WarPigs Brewpub";"2021-07-01 16:32:38 +0200";"Copenhagen";"Denmark";"Region Hovedstaden";"Brew Pub";"2019-01-07 12:02:35 +0100";"https://www.facebook.com/warpigsbrewpub";"warpigs_brewpub_cph";"55.6686";"12.5598";"";"";"http://www.warpigs.dk/";"";""
"353";"Galway Bay Brewery";"2021-07-01 16:32:38 +0200";"Galway";"Ireland";"Connacht";"Micro Brewery";"2019-01-07 12:02:36 +0100";"https://www.facebook.com/GalwayBayBrewery";"";"53.2583";"-9.08127";"";"galwaybeer";"http://www.galwaybaybrewery.com";"";""
"356";"HenkeBier";"2021-07-01 16:32:38 +0200";"";"Netherlands";"";"Home Brewery";"2019-01-07 12:02:36 +0100";"http://www.facebook.com/henkebier";"";"0";"0";"";"";"http://www.henkebier.nl/";"";""
"359";"Jopen";"2021-07-01 16:32:38 +0200";"Haarlem";"Netherlands";"Noord-Holland";"Micro Brewery";"2019-01-07 12:02:36 +0100";"https://www.facebook.com/JopenBier";"Jopenbier";"52.3812";"4.62982";"";"jopenbier";"http://www.jopenbier.nl";"";""
"362";"Brouwerij Gebr. Ducaat";"2021-07-01 16:32:38 +0200";"Zeewolde";"Netherlands";"Flevoland";"Regional Brewery";"2019-01-07 12:02:36 +0100";"https://www.facebook.com/GebrDucaat";"";"52.34";"5.52035";"";"";"http://www.gebroedersducaat.nl";"";""
"365";"Cervejaria Dogma";"2021-07-01 16:32:39 +0200";"São Paulo";"Brazil";"São Paulo";"Nano Brewery";"2019-01-07 12:02:37 +0100";"http://www.facebook.com/cervejariadogma";"cervejariadogma";"-23.5505";"-46.6333";"";"cervejariadogma";"http://www.cervejariadogma.com.br";"";""
"368";"Schneider Weisse G. Schneider & Sohn";"2021-07-01 16:32:39 +0200";"Kelheim";"Germany";"Bayern";"Regional Brewery";"2019-01-07 12:02:38 +0100";"http://www.facebook.com/schneiderweisse";"schneiderweisse";"48.9173";"11.8736";"";"schneiderweisse";"https://schneider-weisse.de";"";""
"371";"PT Bali Hai Brewery";"2021-07-01 16:32:39 +0200";"Bekasi";"Indonesia";"Jawa Barat";"Micro Brewery";"2019-01-07 12:02:38 +0100";"";"";"-6.13075";"106.831";"";"";"http://balihaibeer.com/";"";""
"374";"Brasserie d'Achouffe";"2021-07-01 16:32:39 +0200";"Achouffe";"Belgium";"Wallonie";"Regional Brewery";"2019-01-07 12:02:38 +0100";"http://www.facebook.com/LaChouffe.beer";"chouffeusa";"50.151";"5.74581";"";"LaChouffeGnome";"http://www.achouffe.be";"";""
"377";"Brasserie de Saint Sylvestre";"2021-07-01 16:32:40 +0200";"Saint-Sylvestre-Cappel";"France";"Hauts-de-France";"Regional Brewery";"2019-01-07 12:02:38 +0100";"";"biere_3monts";"50.7778";"2.55464";"";"biere3monts";"https://www.3monts.fr";"";""
"380";"The Lost Abbey";"2021-07-01 16:32:41 +0200";"San Marcos";"United States";"CA";"Micro Brewery";"2019-01-07 12:02:38 +0100";"https://www.facebook.com/lostabbey/";"lostabbey";"33.1413";"-117.15";"";"lostabbey";"http://www.lostabbey.com/";"";""
"383";"Geuzestekerij De Cam";"2021-07-01 16:32:42 +0200";"Gooik";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:39 +0100";"";"";"50.7956";"4.11389";"";"";"http://www.lambicland.be/De_Cam/Welkom.html";"";""
"386";"Koninklijke Grolsch";"2021-07-01 16:32:45 +0200";"Enschede";"Netherlands";"Overijssel";"Macro Brewery";"2019-01-07 12:02:39 +0100";"https://www.facebook.com/grolsch";"";"52.207";"6.81712";"";"Grolsch";"http://www.grolsch.nl";"";""
"389";"Brouwerij Brouwerslokaal";"2021-07-01 16:32:47 +0200";"Groede";"Netherlands";"Zeeland";"Micro Brewery";"2019-01-07 12:02:40 +0100";"https://www.facebook.com/dutchbargainbeer/";"dutchbargain";"51.3797";"3.50665";"";"";"http://www.dutchbargain.com";"";""
"392";"Fuller, Smith & Turner ";"2021-07-01 16:32:48 +0200";"London";"England";"Greater London";"Macro Brewery";"2019-01-07 12:02:40 +0100";"https://www.facebook.com/FullersBrewery";"";"51.4876";"-0.248823";"";"";"http://www.fullersbrewery.co.uk/";"";""
"395";"Brouwerij Malheur";"2021-07-01 16:32:49 +0200";"Buggenhout";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:40 +0100";"https://www.facebook.com/malheurbeer";"";"51.0233";"4.1583";"";"malheurbeer";"http://www.malheur.be";"";""
"398";"Guinness";"2021-07-01 16:32:50 +0200";"Saint James' Gate";"Ireland";"Leinster";"Macro Brewery";"2019-01-07 12:02:40 +0100";"https://www.facebook.com/guinness";"guinness";"53.3443";"-6.28538";"";"GuinnessIreland";"http://www.guinness.com";"";""
"401";"Brouwerij Kees";"2021-07-01 16:32:50 +0200";"Middelburg";"Netherlands";"Zeeland";"Nano Brewery";"2019-01-07 12:02:41 +0100";"https://www.facebook.com/www.brouwerijkees.nl/";"brouwerijkees";"51.4893";"3.64837";"";"KeesBubberman";"http://www.brouwerijkees.nl";"";""
"404";"LTM - Les Trois Mousquetaires";"2021-07-01 16:32:50 +0200";"Brossard";"Canada";"QC";"Micro Brewery";"2019-01-07 12:02:41 +0100";"https://www.facebook.com/les.trois.mousquetaires";"";"45.4307";"-73.4636";"";"3_Mousquetaires";"http://lestroismousquetaires.ca";"";""
"407";"Brouwerij Van Viven";"2021-07-01 16:32:51 +0200";"Sijsele";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:42 +0100";"https://www.facebook.com/viven.beer";"vivenbrewerybelgium";"51.2079";"3.31749";"";"";"http://www.viven.be";"";""
"410";"Aslin Beer Company";"2021-07-01 16:32:51 +0200";"Alexandria";"United States";"VA";"Micro Brewery";"2019-01-07 12:02:42 +0100";"http://www.facebook.com/aslinbeerco";"aslinbeerco";"38.8042";"-77.1384";"";"Aslin_BeerCo";"http://www.aslinbeer.com";"";""
"413";"Brouwerij en Stekerij 't Pomphuizeke";"2021-07-01 16:32:54 +0200";"Ghent";"Belgium";"";"Home Brewery";"2019-01-07 12:02:44 +0100";"";"tpomphuizeke";"0";"0";"";"tpomphuizeke";"http://www.tpomphuizeke.be";"";""
"416";"Zomerdijk Brewing and Blending";"2021-07-01 16:32:54 +0200";"";"Netherlands";"";"Micro Brewery";"2019-01-07 12:02:44 +0100";"https://www.facebook.com/Zomerdijk-Brewing-Blending-172114720179073/?ref=bookmarks";"";"0";"0";"";"";"http://Zomerdijkbb.com";"";""
"419";"Heineken Srbija Zaječar";"2021-07-01 16:32:55 +0200";"Zajecar City";"Serbia";"Централна Србија";"Macro Brewery";"2019-01-07 12:02:44 +0100";"";"";"43.9074";"22.2764";"";"";"http://www.heinekensrbija.rs/";"";""
"422";"Brouwerij Maallust";"2021-07-01 16:32:55 +0200";"Veenhuizen";"Netherlands";"Drenthe";"Micro Brewery";"2019-01-07 12:02:44 +0100";"http://www.facebook.com/#!/pages/Bierbrouwerij-Maallust/178249002226322";"maallust";"53.0325";"6.38687";"";"Maallust";"http://www.maallust.nl";"";""
"425";"Abbaye de Maredsous";"2021-07-01 16:32:58 +0200";"Breendonk";"Belgium";"Vlaanderen";"Macro Brewery";"2019-01-07 12:02:45 +0100";"";"";"51.0433";"4.32604";"";"";"http://www.maredsousbieres.be/";"";""
"428";"De Struise Brouwers";"2021-07-01 16:32:59 +0200";"Oostvleteren";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:45 +0100";"https://www.facebook.com/pages/De-Struise-Brouwers/58796459632";"struisebreweries";"50.9319";"2.73768";"";"struise";"http://struise.com";"";""
"431";"Jester King Brewery";"2021-07-01 16:33:01 +0200";"Austin";"United States";"TX";"Micro Brewery";"2019-01-07 12:02:46 +0100";"https://www.facebook.com/JesterKingBrewery";"jesterkingbrewery";"30.2323";"-97.9998";"";"jesterkingbeer";"http://www.jesterkingbrewery.com/";"";""
"434";"Perennial Artisan Ales";"2021-07-01 16:33:03 +0200";"St Louis";"United States";"MO";"Micro Brewery";"2019-01-07 12:02:46 +0100";"https://www.facebook.com/perennialbeer";"perennialbeer";"38.5457";"-90.2657";"";"";"http://www.perennialbeer.com";"";""
"437";"Wylam";"2021-07-01 16:33:03 +0200";"Newcastle upon Tyne";"England";"Tyne and Wear";"Micro Brewery";"2019-01-07 12:02:47 +0100";"https://www.facebook.com/WylamBrewery";"wylam_brewery";"54.9861";"-1.6316";"";"wylambrewery";"http://www.wylambrewery.co.uk/";"";""
"440";"Brouwerij Eanske";"2021-07-01 16:33:04 +0200";"Enschede";"Netherlands";"Overijssel";"Micro Brewery";"2019-01-07 12:02:47 +0100";"https://www.facebook.com/BrouwerijEanske";"brouwerijeanske";"52.2232";"6.90387";"";"";"http://www.brouwerijeanske.nl/";"";""
"443";"Ayinger Privatbrauerei";"2021-07-01 16:33:04 +0200";"Aying";"Germany";"Bayern";"Micro Brewery";"2019-01-07 12:02:47 +0100";"http://www.facebook.com/AyingerPrivatbrauerei";"";"47.9722";"11.7738";"";"";"http://www.ayinger-bier.de";"";""
"446";"DouGall's";"2021-07-01 16:33:04 +0200";"Liérganes";"Spain";"Cantabria";"Micro Brewery";"2019-01-07 12:02:47 +0100";"https://www.facebook.com/CervezaDougalls";"CervezaDougalls";"43.3414";"-3.74402";"";"CervezaDougalls";"http://www.dougalls.es/";"";""
"449";"Bierbrouwerij De Koningshoeven";"2021-07-01 16:33:05 +0200";"Berkel-Enschot";"Netherlands";"Noord-Brabant";"Macro Brewery";"2019-01-07 12:02:47 +0100";"https://www.facebook.com/LaTrappeTrappist";"";"51.5435";"5.1288";"";"";"http://www.latrappetrappist.com";"";""
"452";"Green Bench Brewing Co";"2021-07-01 16:33:05 +0200";"St. Petersburg";"United States";"FL";"Micro Brewery";"2019-01-07 12:02:47 +0100";"http://www.facebook.com/GreenBenchBrewing";"greenbenchbrewing";"27.7717";"-82.6507";"";"GreenBenchBrew";"http://www.greenbenchbrewing.com/";"";""
"455";"Mikkeller";"2021-07-01 16:33:06 +0200";"Copenhagen";"Denmark";"Region Hovedstaden";"Micro Brewery";"2019-01-07 12:02:48 +0100";"http://www.facebook.com/mikkeller";"mikkellerbeer";"55.6732";"12.5588";"";"MikkellerBeer";"http://www.mikkeller.com";"";""
"458";"Wylam";"2021-07-01 16:33:06 +0200";"";"";"";"";"2019-01-07 12:02:48 +0100";"";"";"";"";"";"";"";"";""
"461";"Bourgogne Kruis";"2021-07-01 16:33:06 +0200";"Oosterhout";"Netherlands";"Noord-Brabant";"Micro Brewery";"2019-01-07 12:02:48 +0100";"https://www.facebook.com/BourgogneKruis";"";"51.6311";"4.86219";"";"";"http://www.bourgognekruis.com/";"";""
"464";"Brouwerij de Natte Gijt";"2021-07-01 16:33:07 +0200";"Weert";"Netherlands";"Limburg";"Micro Brewery";"2019-01-07 12:02:49 +0100";"https://www.facebook.com/brouwerijdenattegijt";"denattegijt";"51.2404";"5.70828";"";"";"http://www.brouwerijdenattegijt.nl";"";""
"467";"Brasserie Dupont";"2021-07-01 16:33:07 +0200";"Tourpes";"Belgium";"Wallonie";"Micro Brewery";"2019-01-07 12:02:49 +0100";"https://www.facebook.com/brasseriedupont.sprl/";"BrasserieDupont";"50.5706";"3.65188";"";"BrasserieDupont";"http://www.brasserie-dupont.com";"";""
"470";"Alaskan Brewing Co.";"2021-07-01 16:33:08 +0200";"Juneau";"United States";"AK";"Regional Brewery";"2019-01-07 12:02:49 +0100";"http://www.facebook.com/AlaskanBrewingCo";"alaskanbrewing";"58.3568";"-134.489";"";"alaskanbrewing";"http://www.alaskanbeer.com/";"";""
"473";"Tired Hands Brewing Company";"2021-07-01 16:33:08 +0200";"Ardmore";"United States";"PA";"Micro Brewery";"2019-01-07 12:02:50 +0100";"http://www.facebook.com/tiredhands";"tiredhandsbrewing";"40.0069";"-75.2904";"";"tiredhandsbeer";"http://www.tiredhands.com/";"";""
"476";"Einbecker Brauhaus";"2021-07-01 16:33:08 +0200";"Einbeck";"Germany";"Niedersachsen";"Micro Brewery";"2019-01-07 12:02:50 +0100";"https://www.facebook.com/pages/Einbecker-Brauhaus-AG/112531145491733";"";"51.8162";"9.86431";"";"";"http://www.einbecker.de";"";""
"479";"Bayreuther Bierbrauerei";"2021-07-01 16:33:09 +0200";"Bayreuth";"Germany";"Bayern";"Micro Brewery";"2019-01-07 12:02:50 +0100";"http://www.facebook.com/Bayreuther.Bierbrauerei";"";"49.9477";"11.5659";"";"";"http://www.bayreuther-bier.de";"";""
"482";"Bières de Chimay";"2021-07-01 16:33:09 +0200";"Baileux";"Belgium";"Wallonie";"Regional Brewery";"2019-01-07 12:02:51 +0100";"https://www.facebook.com/chimay/";"bieresdechimay";"50.036";"4.378";"";"espacechimay";"http://www.chimay.com";"";""
"485";"Brewski";"2021-07-01 16:33:10 +0200";"Helsingborg";"Sweden";"Skåne län";"Nano Brewery";"2019-01-07 12:02:52 +0100";"https://www.facebook.com/brewski.se";"brewski.se";"56.0333";"12.7052";"";"brewski_se";"http://www.brewski.se";"";""
"488";"Jackie O's Brewery";"2021-07-01 16:33:11 +0200";"Athens";"United States";"OH";"Micro Brewery";"2019-01-07 12:02:53 +0100";"http://www.facebook.com/JackieOsBrewery";"jackieosbrewery";"39.3317";"-82.091";"";"jackieosbrewery";"http://www.jackieos.com";"";""
"491";"Brouwerij Liefmans";"2021-07-01 16:33:11 +0200";"Oudenaarde";"Belgium";"Vlaanderen";"Regional Brewery";"2019-01-07 12:02:53 +0100";"https://www.facebook.com/liefmansbelgium/";"";"50.8453";"3.6175";"";"";"http://www.liefmans.be";"";""
"494";"Verdant Brewing Co";"2021-07-01 16:33:11 +0200";"Falmouth";"England";"Cornwall";"Micro Brewery";"2019-01-07 12:02:53 +0100";"https://www.facebook.com/verdantbrewingco";"verdantbrew";"50.1534";"-5.09314";"";"verdantbrew";"http://verdantbrewing.co";"";""
"497";"Brouwerij Van Steenberge";"2021-07-01 16:33:11 +0200";"Ertvelde";"Belgium";"Vlaanderen";"Micro Brewery";"2019-01-07 12:02:54 +0100";"https://www.facebook.com/Brouwerij.Van.Steenberge/";"brouwerijvansteenberge";"51.1766";"3.74617";"";"";"http://www.vansteenberge.com";"";""
"500";"Brasserie Dunham";"2021-07-01 16:33:12 +0200";"Dunham";"Canada";"QC";"Micro Brewery";"2019-01-07 12:02:54 +0100";"https://www.facebook.com/brasseriedunham1";"dunhambrasserie";"45.1298";"-72.8007";"";"BrasserieDunham";"http://www.brasseriedunham.com/";"";""
"503";"Brothers In Law Brewing";"2021-07-01 16:33:12 +0200";"Amsterdam";"Netherlands";"Noord-Holland";"Micro Brewery";"2019-01-07 12:02:55 +0100";"https://www.facebook.com/Brothersinlawbrewing/";"brothersinlawbrewing";"52.3781";"4.88333";"";"";"http://www.brothersinlawbrewing.nl/";"";""
"506";"Brouwerij De 7 Deugden";"2021-07-01 16:33:12 +0200";"Amsterdam";"Netherlands";"Noord-Holland";"Micro Brewery";"2019-01-07 12:02:55 +0100";"https://www.facebook.com/de7deugden/";"https://www.instagram.com/de7deugden/";"52.342";"4.79281";"";"de7deugden";"http://www.de7deugden.nl/";"";""
"509";"Anspach & Hobday";"2021-07-01 16:33:13 +0200";"London";"England";"Bermondsey";"Micro Brewery";"2019-01-07 12:02:55 +0100";"https://www.facebook.com/Anspachandhobday";"AnspachHobday";"51.4987";"-0.0734369";"";"AnspachHobday";"http://anspachandhobday.com";"";""
"512";"Brasserie {C}";"2021-07-01 16:33:14 +0200";"Liège";"Belgium";"Wallonie";"Micro Brewery";"2019-01-07 12:02:55 +0100";"https://www.facebook.com/BrasserieC";"brasseriec";"50.653";"5.59095";"";"BrasserieC";"http://www.brasseriec.com";"";""
"515";"Thornbridge Brewery";"2021-07-01 16:33:17 +0200";"Bakewell";"England";"Derbyshire";"Regional Brewery";"2019-01-07 12:02:55 +0100";"https://www.facebook.com/thornbridgebrewery";"thornbridge";"53.2161";"-1.67814";"";"thornbridge";"http://www.thornbridgebrewery.co.uk";"";""
"518";"Raven Bone Hill";"2021-07-01 16:33:18 +0200";"Maassluis";"Netherlands";"Zuid-Holland";"Micro Brewery";"2019-01-07 12:02:56 +0100";"";"";"51.9226";"4.25457";"";"";"http://www.ravenbonehill.nl/";"";""
